"","x"
"1689","moment "
"1690","undertakes "
"1691","nrc2000 "
"1692","characterization "
"1693","intoand "
"1694","needed "
"1695","participant "
"1696","viewis "
"1697","offering "
"1698","usual "
"1699","danish2009 "
"1700","council "
"1701","commercially "
"1702","explicated "
"1703","aids "
"1704","capability "
"1705","goal–orientated "
"1706","pets "
"1707","colburn2003 "
"1708","kefietal2013 "
"1709","connects "
"1710","sourcesthroughouttheearlyyearswattsalsop1995in "
"1711","format "
"1712","bredekampcople1997 "
"1713","wondering "
"1714","jumpstarting "
"1715","difficulty "
"1716","photo "
"1717","imperative "
"1718","wonder "
"1719","numerous "
"1720","beliefs "
"1721","successful "
"1722","someone "
"1723","claimed "
"1724","logically "
"1725","runs "
"1726","mean "
"1727","constantinou1999 "
"1728","participative "
"1729","abundant "
"1730","johnston2009 "
"1731","manifest "
"1732","rationale "
"1733","spaces "
"1734","future "
"1735","portfolios "
"1736","und "
"1737","wisersmith2008 "
"1738","brain "
"1739","knew "
"1740","learnercentered "
"1741","exert "
"1742","backscheideretal1993 "
"1743","hacking1992 "
"1744","going "
"1745","distinguished "
"1746","seeks "
"1747","interrogate "
"1748","indicated "
"1749","bulut2007 "
"1750","stressed "
"1751","status "
"1752","vii "
"1753","gets "
"1754","fading "
"1755","word "
"1756","analogical "
"1757","university "
"1758","manifested "
"1759","cpd "
"1760","tracking "
"1761","chinnsamarapungavan2008 "
"1762","sessions "
"1763","collectdataand "
"1764","explorers "
"1765","participated "
"1766","goes "
"1767","powerfully "
"1768","fromfeeds "
"1769","mode "
"1770","sequences "
"1771","struggle "
"1772","accompanied "
"1773","employing "
"1774","competencies "
"1775","volume "
"1776","p903 "
"1777","criterion "
"1778","hedges2000p18 "
"1779","osborne2014 "
"1780","advert "
"1781","entwining "
"1782","increasingly "
"1783","gestalttype "
"1784","spring "
"1785","conceptualize "
"1786","integrating "
"1787","toplevel "
"1788","v "
"1789","works "
"1790","displaying "
"1791","provisional "
"1792","paradigms "
"1793","experimentation "
"1794","phenomenology "
"1795","gamelike "
"1796","survive "
"1797","declares "
"1798","bscs "
"1799","instructionally "
"1800","happen "
"1801","intellectual "
"1802","estimation "
"1803","combining "
"1804","intervening "
"1805","driveretals "
"1806","expertise "
"1807","vary "
"1808","schiefelepekrun1996 "
"1809","shifts "
"1810","brucebishop2002 "
"1811","interface "
"1812","left "
"1813","osborneetal2004 "
"1814","p389 "
"1815","measured "
"1816","bjorklund2011 "
"1817","menmuiradams1997processes "
"1818","reflections "
"1819","conceptualise "
"1820","sought "
"1821","try "
"1822","playground "
"1823","examine "
"1824","majors "
"1825","initially "
"1826","positively "
"1827","eyfs "
"1828","technologies "
"1829","tentative "
"1830","ends "
"1831","deeper "
"1832","moreable "
"1833","syntactic "
"1834","challenges "
"1835","atkinkarplus1962 "
"1836","documents "
"1837","informal "
"1838","skits "
"1839","enquiring "
"1840","mind "
"1841","imply "
"1842","rogoff1990 "
"1843","indepth "
"1844","blumniss1991 "
"1845","reformulating "
"1846","verbalization "
"1847","put "
"1848","deciding "
"1849","concerned "
"1850","van "
"1851","choosing "
"1852","continuously "
"1853","instance "
"1854","engestrommiettinen1999p9through "
"1855","dealing "
"1856","creates "
"1857","originally "
"1858","causes "
"1859","factsexplanatory "
"1860","spanning "
"1861","organization "
"1862","observes "
"1863","acknowledged "
"1864","pouring "
"1865","earlyyears "
"1866","zechetal2000 "
"1867","lemke2001 "
"1868","sch¨on1987 "
"1869","outcome "
"1870","sporting "
"1871","history "
"1872","embraces "
"1873","carried "
"1874","representations "
"1875","spiraling "
"1876","intostudents "
"1877","specified "
"1878","novices "
"1879","members "
"1880","necessarily "
"1881","factor "
"1882","directing "
"1883","kindergartners "
"1884","institutional "
"1885","rankin2011 "
"1886","dewey1991p108 "
"1887","schulz2012 "
"1888","summarized "
"1889","greifetal2006 "
"1890","tied "
"1891","midwest "
"1892","recommendations "
"1893","listens "
"1894","practitioner "
"1895","multiperspectives "
"1896","heard "
"1897","rarely "
"1898","caravitahallden1994 "
"1899","grandy2008these "
"1900","rate "
"1901","demands "
"1902","publications "
"1903","identified "
"1904","breunig2017 "
"1905","text "
"1906","choices "
"1907","photography "
"1908","manipulatives "
"1909","realize "
"1910","informationgathering "
"1911","cycles "
"1912","debate "
"1913","attributed "
"1914","howeverour "
"1915","childinitiated "
"1916","writing "
"1917","accompanies "
"1918","sarmantetal2011 "
"1919","equipment "
"1920","relates "
"1921","subjects "
"1922","query "
"1923","samarapungavanetal20082009 "
"1924","stress "
"1925","phase2 "
"1926","living–nonliving "
"1927","preferable "
"1928","changwu2015 "
"1929","questionableharlen2000and "
"1930","gallas1995 "
"1931","era "
"1932","namygentner2002 "
"1933","trundlesackes2012 "
"1934","olds "
"1935","communicators "
"1936","orgillthomas2007 "
"1937","lambert2007 "
"1938","adequacy "
"1939","krajciketal2003 "
"1940","carey2000 "
"1941","marked "
"1942","drawn "
"1943","prepared "
"1944","roseberyetal2005 "
"1945","considers "
"1946","seven "
"1947","depicts "
"1948","map "
"1949","assigning "
"1950","reallife "
"1951","minneretal2009 "
"1952","checking "
"1953","physically "
"1954","3e "
"1955","evidencebased "
"1956","desired "
"1957","blakehowitt2012 "
"1958","finer "
"1959","influenced "
"1960","extent "
"1961","stablished "
"1962","playbased "
"1963","preinstructional "
"1964","fail "
"1965","tracked "
"1966","sciencespecific "
"1967","bransfordetal2000 "
"1968","bybee2006 "
"1969","maximize "
"1970","front "
"1971","gradual "
"1972","dissonance "
"1973","tells "
"1974","outeach "
"1975","bound "
"1976","editorial "
"1977","criadogarcíacarmona2011 "
"1978","provideguidedinquirythepupils "
"1979","exemplified "
"1980","stretch "
"1981","books "
"1982","pieces "
"1983","soundness "
"1984","breunig2008 "
"1985","additionally "
"1986","engage–explore–reflect "
"1987","acreage "
"1988","leefradd1998 "
"1989","showcase "
"1990","pedagogically "
"1991","coneziofrench2002 "
"1992","embeds "
"1993","concluded "
"1994","subjecting "
"1995","kato2006 "
"1996","naturally "
"1997","forth "
"1998","extant "
"1999","origin "
"2000","spiders "
"2001","36 "
"2002","divided "
"2003","intervention "
"2004","named "
"2005","extension "
"2006","precurser "
"2007","quite "
"2008","kuhn2009 "
"2009","arrive "
"2010","highlighted "
"2011","selectively "
"2012","changed "
"2013","sensemakingis "
"2014","ascertain "
"2015","voluntary "
"2016","picks "
"2017","notes "
"2018","depicted "
"2019","implications "
"2020","lose "
"2021","practiced "
"2022","conceptualised "
"2023","outputs "
"2024","consideration "
"2025","capital "
"2026","succession "
"2027","acquisition "
"2028","symbolic "
"2029","boundary "
"2030","x "
"2031","full "
"2032","unexplained "
"2033","ranging "
"2034","autonomy "
"2035","programs "
"2036","shift "
"2037","lehrerschauble2000 "
"2038","perspectives "
"2039","tractable "
"2040","2014 "
"2041","sounds "
"2042","note "
"2043","decisions "
"2044","frame "
"2045","overall "
"2046","generic "
"2047","2–3 "
"2048","worldview "
"2049","visible "
"2050","facilitates "
"2051","multifaceted "
"2052","bhands "
"2053","entirely "
"2054","augmentedreality "
"2055","hold "
"2056","ee "
"2057","factual "
"2058","garnering "
"2059","intensely "
"2060","centered "
"2061","balance "
"2062","operation "
"2063","abrahambernie1988 "
"2064","lind2000 "
"2065","thereof "
"2066","foster "
"2067","highly "
"2068","reinforced "
"2069","indicators "
"2070","microworld "
"2071","subsequently "
"2072","experiencepeters2006 "
"2073","yoononchwari2006 "
"2074","keil1992 "
"2075","measure "
"2076","center "
"2077","contextsensitive "
"2078","monarch "
"2079","influential "
"2080","seriously "
"2081","educated "
"2082","session "
"2083","sip "
"2084","stating "
"2085","demonstration "
"2086","translates "
"2087","questionasking "
"2088","vygotsky1978 "
"2089","commonplace "
"2090","generatingd "
"2091","situating "
"2092","buoyancy "
"2093","short "
"2094","fledgling "
"2095","year "
"2096","eickreed2002 "
"2097","verify "
"2098","normative "
"2099","beginning "
"2100","facilitate "
"2101","vygotskian "
"2102","solid "
"2103","born "
"2104","harlen1996 "
"2105","power "
"2106","summarize "
"2107","articulated "
"2108","akersonetal2000 "
"2109","staff "
"2110","disconfirm "
"2111","howejones1998 "
"2112","inagakihatano2002 "
"2113","constructivity "
"2114","revising "
"2115","nursery "
"2116","fsls "
"2117","step2 "
"2118","positive "
"2119","examination "
"2120","recreate "
"2121","food "
"2122","delight "
"2123","since "
"2124","relation "
"2125","coconstruct "
"2126","earlyetal2005 "
"2127","almost "
"2128","integrity "
"2129","existence "
"2130","targeting "
"2131","extracted "
"2132","recast "
"2133","bentleyetal2007 "
"2134","bybee2011 "
"2135","trends "
"2136","continued "
"2137","lubienski1999 "
"2138","wattspedrosadejesus2006 "
"2139","saw "
"2140","domainspecific "
"2141","risks "
"2142","osborne "
"2143","inexpensive "
"2144","allowed "
"2145","songs "
"2146","newfound "
"2147","namely "
"2148","thorntonbruton2015 "
"2149","carries "
"2150","sensitive "
"2151","earlier "
"2152","originated "
"2153","appropriateness "
"2154","guisasolaetal2006 "
"2155","ore "
"2156","pintrich "
"2157","realworld "
"2158","facilitated "
"2159","activityto "
"2160","gaining "
"2161","trend "
"2162","everything "
"2163","received "
"2164","seeking "
"2165","promotion "
"2166","contrarythese "
"2167","greatly "
"2168","transgressive "
"2169","selfregulation "
"2170","determinate "
"2171","connection "
"2172","endeavors "
"2173","achieve2013 "
"2174","garon "
"2175","noted "
"2176","desire "
"2177","common "
"2178","unlike "
"2179","minority "
"2180","garritz2012 "
"2181","tselfes "
"2182","notions "
"2183","analytic "
"2184","fashion "
"2185","playing "
"2186","lijnse1990 "
"2187","story "
"2188","lacking "
"2189","scores "
"2190","iap2010p19 "
"2191","bianchinicolburn2000 "
"2192","sensemaking "
"2193","viii "
"2194","taken "
"2195","analytical "
"2196","third "
"2197","milleretal2013 "
"2198","step3 "
"2199","academic "
"2200","viability "
"2201","decisionmaking "
"2202","transitions "
"2203","resultand "
"2204","practicesthey "
"2205","debates "
"2206","heavy "
"2207","accepting "
"2208","hobbies "
"2209","consequently "
"2210","mathematically "
"2211","creep "
"2212","inquisitiveness "
"2213","hatch2010 "
"2214","harlenqualter2004 "
"2215","behalf "
"2216","epistemological "
"2217","midwestern "
"2218","caveat "
"2219","brief "
"2220","lens "
"2221","attitudes "
"2222","evidenceexplanation "
"2223","gelmanbrenneman2004 "
"2224","arnold2009 "
"2225","sources "
"2226","judgments "
"2227","suppes19601962 "
"2228","difficult "
"2229","succinct "
"2230","16yearolds "
"2231","vision "
"2232","invite "
"2233","lamainalapates2000 "
"2234","independent "
"2235","overlap "
"2236","outofclassroom "
"2237","opaque "
"2238","responsibility "
"2239","outside "
"2240","covers "
"2241","developmental "
"2242","generalization "
"2243","components "
"2244","spark "
"2245","tack "
"2246","evenapparently "
"2247","michaelsetal2008 "
"2248","bybee1997 "
"2249","exercising "
"2250","precept "
"2251","experimenting "
"2252","dismissed "
"2253","hypotheticaldeductive "
"2254","address "
"2255","book "
"2256","experts "
"2257","salient "
"2258","bhow "
"2259","rapid "
"2260","occurrence "
"2261","completing "
"2262","erickson1999 "
"2263","discourseininteraction "
"2264","moments "
"2265","kindergarteners "
"2266","ledermanetal2014 "
"2267","sociocognitive "
"2268","reform "
"2269","arrangements "
"2270","journals "
"2271","complexities "
"2272","directly "
"2273","standard "
"2274","answerable "
"2275","modelsas "
"2276","researcher "
"2277","increases "
"2278","welcomed "
"2279","actuality "
"2280","impose "
"2281","1981 "
"2282","richardssiegler1984 "
"2283","interacademy "
"2284","p159 "
"2285","peters2006 "
"2286","kallery2004 "
"2287","harlen1999 "
"2288","novel "
"2289","partnership "
"2290","strategically "
"2291","remember "
"2292","deductive "
"2293","stimulating "
"2294","images "
"2295","artifact "
"2296","variety "
"2297","spate "
"2298","sensing "
"2299","pekarekdoehlerziegler2007p85 "
"2300","along "
"2301","writings "
"2302","modifying "
"2303","attention "
"2304","… "
"2305","mutually "
"2306","assert "
"2307","crucial "
"2308","usage "
"2309","observers "
"2310","postinquiry "
"2311","french2004p147 "
"2312","unlikely "
"2313","reference "
"2314","feelings "
"2315","groupconcerning "
"2316","breunig2013 "
"2317","teacher’s "
"2318","collaboration "
"2319","addons "
"2320","graessermcmahen1993 "
"2321","conflicts "
"2322","slow "
"2323","large "
"2324","training "
"2325","items "
"2326","bahar2006 "
"2327","depends "
"2328","pedagogic "
"2329","selfmotivated "
"2330","higherlevel "
"2331","described "
"2332","nowadays "
"2333","identification "
"2334","translated "
"2335","application "
"2336","woodward1989 "
"2337","facilitators "
"2338","step4 "
"2339","reached "
"2340","meanings "
"2341","twist "
"2342","detection "
"2343","hodson2014 "
"2344","kennedy2009 "
"2345","sequential "
"2346","error "
"2347","arguments "
"2348","computational "
"2349","abstract "
"2350","aligned "
"2351","invitation "
"2352","mathematic "
"2353","deboo2000 "
"2354","convert "
"2355","curricula "
"2356","precedeand "
"2357","cepnietal2006 "
"2358","lemke1990 "
"2359","opfergelman2001 "
"2360","guest "
"2361","waxman2005 "
"2362","eshachfried2005 "
"2363","otherwise "
"2364","mixing "
"2365","starts "
"2366","unable "
"2367","sharply "
"2368","distinctions "
"2369","generally "
"2370","bredekampcopple1997 "
"2371","concur "
"2372","meuniercordier2004 "
"2373","boxteletal2000 "
"2374","air "
"2375","organizationstructured "
"2376","scaffolded "
"2377","contextualized "
"2378","uninvested "
"2379","p209 "
"2380","relies "
"2381","labs "
"2382","virtual "
"2383","affect "
"2384","conceptualizing "
"2385","wattspedrosadejesus2010 "
"2386","requiring "
"2387","eshachfried2005p327 "
"2388","grow "
"2389","nses1996 "
"2390","reasons "
"2391","rearranging "
"2392","keen "
"2393","useful "
"2394","disciplinary "
"2395","harlen2000 "
"2396","magnetism "
"2397","4year "
"2398","trundleetal2010 "
"2399","richards1991 "
"2400","attainment "
"2401","overbearing "
"2402","containers "
"2403","efforts "
"2404","fire "
"2405","sharedcritiqued "
"2406","dificult "
"2407","indeed "
"2408","past "
"2409","realistic "
"2410","universityschool "
"2411","judgments1selecting "
"2412","colella2000 "
"2413","classified "
"2414","compatible "
"2415","respected "
"2416","lepperetal1997 "
"2417","immersion "
"2418","addressed "
"2419","executive "
"2420","challenged "
"2421","ditch "
"2422","khishfeabdelkhalick2002 "
"2423","incites "
"2424","kinesthetic "
"2425","birth "
"2426","coordination "
"2427","flourish "
"2428","rules "
"2429","farmery2002 "
"2430","mentioned "
"2431","odd "
"2432","site "
"2433","drawings "
"2434","became "
"2435","emphasizing "
"2436","observable "
"2437","thinker "
"2438","solely "
"2439","deboo2006 "
"2440","commented "
"2441","marxboyle1993 "
"2442","chasing "
"2443","saltiel2006 "
"2444","appearance "
"2445","eshach2011p442 "
"2446","combine "
"2447","opposed "
"2448","returned "
"2449","involving "
"2450","utility "
"2451","smaller "
"2452","combination "
"2453","consistently "
"2454","learningthinking "
"2455","brezillon20032005 "
"2456","contextualizes "
"2457","afterwards "
"2458","cultural–historical "
"2459","ordinary "
"2460","projects "
"2461","detailed "
"2462","duittreagust2003 "
"2463","bruner1966p72 "
"2464","fourstage "
"2465","researching "
"2466","cup "
"2467","minimally "
"2468","teachersupported "
"2469","envisioned "
"2470","english2003 "
"2471","rop2002 "
"2472","nsta2004a "
"2473","foci "
"2474","independence "
"2475","fruitful "
"2476","situated "
"2477","coconstruction "
"2478","versus "
"2479","french "
"2480","illstructured "
"2481","showed "
"2482","fiction "
"2483","acceleration "
"2484","collaborators "
"2485","interrelated "
"2486","deliberate "
"2487","rogoff2003 "
"2488","forusscience "
"2489","intentional "
"2490","giere1988kuhn1962 "
"2491","evidenceidentifying "
"2492","nsta "
"2493","forensic "
"2494","sequentially "
"2495","correct "
"2496","zhangetal2011 "
"2497","spiral "
"2498","compassionate "
"2499","suggestive "
"2500","span "
"2501","engages "
"2502","patternsand "
"2503","usually "
"2504","newmanetal2004 "
"2505","ngssleadstates2013 "
"2506","distinguish "
"2507","american "
"2508","excitement "
"2509","pictures "
"2510","french2008 "
"2511","integrates "
"2512","nrc1996nrc2012 "
"2513","degrees "
"2514","p2 "
"2515","theories… "
"2516","fleer1993 "
"2517","grammatical "
"2518","embedding "
"2519","multiday "
"2520","society "
"2521","add "
"2522","researchbased "
"2523","nonverbally "
"2524","certain "
"2525","mastery "
"2526","reforms "
"2527","pathway "
"2528","gathering "
"2529","broken "
"2530","pts "
"2531","meaningfully "
"2532","specificallyinvolves "
"2533","depending "
"2534","lehrer "
"2535","recognizing "
"2536","council1996 "
"2537","rigid "
"2538","limitations "
"2539","p21 "
"2540","7 "
"2541","matching "
"2542","repetition "
"2543","requirement "
"2544","weighed "
"2545","validation "
"2546","proposing "
"2547","psillos "
"2548","targets "
"2549","sets "
"2550","outpouring "
"2551","orient "
"2552","frog "
"2553","ngss2013 "
"2554","claimsselecting "
"2555","wasserman2015 "
"2556","modelbased "
"2557","stands "
"2558","logs "
"2559","reconstruct "
"2560","master "
"2561","argue "
"2562","enumerates "
"2563","pedrosadejesusetal2012 "
"2564","trygstadetal2013 "
"2565","arts "
"2566","aesthetically "
"2567","investigable "
"2568","higherorder "
"2569","formulation "
"2570","communitybuilding "
"2571","devolve "
"2572","impediment "
"2573","change "
"2574","mentally "
"2575","augmented "
"2576","phase3 "
"2577","raising "
"2578","tv "
"2579","responds "
"2580","phenomenonbased "
"2581","recognition "
"2582","examples "
"2583","vi "
"2584","tool "
"2585","conjecture "
"2586","integrate "
"2587","venture "
"2588","selfreliant "
"2589","constituent "
"2590","comprised "
"2591","available "
"2592","internships "
"2593","intentions "
"2594","emphasize "
"2595","surrounding "
"2596","unfolding "
"2597","lecture "
"2598","enthusiastic "
"2599","listening "
"2600","rubric "
"2601","nctm2000 "
"2602","persistent "
"2603","grade "
"2604","communityacademic "
"2605","indicates "
"2606","carpet "
"2607","critiqued "
"2608","perceived "
"2609","ideally "
"2610","classify "
"2611","yackeletal1990 "
"2612","crevice "
"2613","attends "
"2614","show "
"2615","excited "
"2616","oversimplified "
"2617","poor "
"2618","epistemologically "
"2619","combined "
"2620","offers "
"2621","hatanoetal1993 "
"2622","howeverthey "
"2623","grained "
"2624","contextualised "
"2625","introduction "
"2626","keeping "
"2627","pattern "
"2628","strength "
"2629","recorded "
"2630","dewey1910 "
"2631","ngss "
"2632","primarily "
