"","x"
"1655","ingredient"
"1656","questionasking"
"1657","transgressive"
"1658","third"
"1659","tack"
"1660","vastly"
"1661","entailed"
"1662","arnold2009"
"1663","full"
"1664","remaining"
"1665","spring"
"1666","odd"
"1667","passing"
"1668","occurrence"
"1669","television"
"1670","advert"
"1671","pets"
"1672","habits"
"1673","sporting"
"1674","obsessions"
"1675","hobbies"
"1676","disequilibrium"
"1677","wattspedrosadejesus2010"
"1678","clash"
"1679","overlay"
"1680","wattsalsop1995in"
"1681","precurser"
"1682","acceleration"
"1683","dissonance"
"1684","mccormacketal2014"
"1685","chinkayalvizhi2005"
"1686","thorntonbruton2015"
"1687","earlyyears"
"1688","reggioemilio"
"1689","opinions"
"1690","stands"
"1691","paved"
"1692","playground"
"1693","heavy"
"1694","spate"
"1695","seriously"
"1696","unafraid"
"1697","ideas2015p17"
"1698","intervenes"
"1699","predetermined"
"1700","expertise"
"1701","p86"
"1702","useful"
"1703","furnished"
"1704","kennedy2009"
"1705","nctm2000"
"1706","positively"
"1707","future"
"1708","conflict"
"1709","nrc2000"
"1710","richards1991"
"1711","yackeletal1990"
"1712","participative"
"1713","comprehend"
"1714","heard"
"1715","short"
"1716","autonomy"
"1717","firsthand"
"1718","offers"
"1719","abundant"
"1720","higherlevel"
"1721","enthusiastic"
"1722","thinker"
"1723","accepting"
"1724","rationale"
"1725","nrc1996nrc2012"
"1726","bybee1997"
"1727","orgillthomas2007"
"1728","liferelated"
"1729","changwu2015"
"1730","error"
"1731","attempts"
"1732","osterman1998p4"
"1733","past"
"1734","requiring"
"1735","precept"
"1736","constructivity"
"1737","manipulatives"
"1738","dieness1973"
"1739","36"
"1740","merged"
"1741","symbolization"
"1742","fourstage"
"1743","exercising"
"1744","brain"
"1745","executing"
"1746","causes"
